t,x,y
1.833494E1,-7.439677E-4,1.747128E-2
1.835161E1,,
1.836828E1,,
1.838495E1,,
1.840161E1,,
1.841828E1,-8.763195E-4,1.756295E-2
1.843495E1,,
1.845162E1,,
1.846829E1,,
1.848495E1,,
1.850162E1,-7.870283E-4,1.756136E-2
1.851829E1,,
1.853496E1,,
1.855163E1,,
1.856830E1,,
1.858496E1,-7.407976E-4,1.764986E-2
1.860163E1,,
1.861830E1,,
1.863497E1,,
1.865164E1,,
1.866830E1,-6.546765E-4,1.746969E-2
1.868497E1,,
1.870164E1,,
1.871831E1,,
1.873498E1,,
1.875164E1,-6.961520E-4,1.764907E-2
1.876831E1,,
1.878498E1,,
1.880165E1,,
1.881832E1,,
1.883499E1,-5.606301E-4,1.773598E-2
1.885165E1,,
1.886832E1,,
1.888499E1,,
1.890166E1,,
1.891833E1,-7.400051E-4,1.769451E-2
1.893499E1,,
1.895166E1,,
1.896833E1,,
1.898500E1,,
1.900167E1,-6.499213E-4,1.773757E-2
1.901833E1,,
1.903500E1,,
1.905167E1,,
1.906834E1,,
1.908501E1,-8.261262E-4,1.787468E-2
1.910168E1,,
1.911834E1,,
1.913501E1,,
1.915168E1,,
1.916835E1,-6.451662E-4,1.800544E-2
1.918502E1,,
1.920168E1,,
1.921835E1,,
1.923502E1,,
1.925169E1,-7.320798E-4,1.814096E-2
1.926836E1,,
1.928502E1,,
1.930169E1,,
1.931836E1,,
1.933503E1,-6.898118E-4,1.800623E-2
1.935170E1,,
1.936837E1,,
1.938503E1,,
1.940170E1,,
1.941837E1,-7.783105E-4,1.805246E-2
1.943504E1,,
1.945171E1,,
1.946837E1,,
1.948504E1,,
1.950171E1,-8.269187E-4,1.783003E-2
1.951838E1,,
1.953505E1,,
1.955171E1,,
1.956838E1,,
1.958505E1,-6.483363E-4,1.782686E-2
1.960172E1,,
1.961839E1,,
1.963506E1,,
1.965172E1,,
1.966839E1,-9.832352E-5,1.862097E-2
1.968506E1,,
1.970173E1,,
1.971840E1,,
1.973506E1,,
1.975173E1,4.038735E-4,1.923729E-2
1.976840E1,,
1.978507E1,,
1.980174E1,,
1.981840E1,,
1.983507E1,4.038735E-4,1.923729E-2
1.985174E1,,
1.986841E1,,
1.988508E1,,
1.990175E1,,
1.991841E1,9.578489E-4,2.025463E-2
1.993508E1,,
1.995175E1,,
1.996842E1,,
1.998509E1,,
2.000175E1,1.001702E-3,2.020919E-2
2.001842E1,,
2.003509E1,,
2.005176E1,,
2.006843E1,,
2.008510E1,1.695954E-3,2.158132E-2
2.010176E1,,
2.011843E1,,
2.013510E1,,
2.015177E1,,
2.016844E1,1.605078E-3,2.149361E-2
2.018510E1,,
2.020177E1,,
2.021844E1,,
2.023511E1,,
2.025178E1,1.872159E-3,2.144421E-2
2.026844E1,,
2.028511E1,,
2.030178E1,,
2.031845E1,,
2.033512E1,2.556109E-3,2.223594E-2
2.035179E1,,
2.036845E1,,
2.038512E1,,
2.040179E1,,
2.041846E1,2.647778E-3,2.236830E-2
2.043513E1,,
2.045179E1,,
2.046846E1,,
2.048513E1,,
2.050180E1,2.972185E-3,2.303243E-2
2.051847E1,,
2.053513E1,,
2.055180E1,,
2.056847E1,,
2.058514E1,2.884479E-3,2.312331E-2
2.060181E1,,
2.061848E1,,
2.063514E1,,
2.065181E1,,
2.066848E1,3.157900E-3,2.343107E-2
2.068515E1,,
2.070182E1,,
2.071848E1,,
2.073515E1,,
2.075182E1,3.021586E-3,2.329951E-2
2.076849E1,,
2.078516E1,,
2.080182E1,,
2.081849E1,,
2.083516E1,3.204131E-3,2.351957E-2
2.085183E1,,
2.086850E1,,
2.088517E1,,
2.090183E1,,
2.091850E1,3.706328E-3,2.413589E-2
2.093517E1,,
2.095184E1,,
2.096851E1,,
2.098517E1,,
2.100184E1,4.072210E-3,2.462065E-2
2.101851E1,,
2.103518E1,,
2.105185E1,,
2.106851E1,,
2.108518E1,4.265058E-3,2.542110E-2
2.110185E1,,
2.111852E1,,
2.113519E1,,
2.115186E1,,
2.116852E1,4.350387E-3,2.519629E-2
2.118519E1,,
2.120186E1,,
2.121853E1,,
2.123520E1,,
2.125186E1,4.617468E-3,2.514689E-2
2.126853E1,,
2.128520E1,,
2.130187E1,,
2.131854E1,,
2.133520E1,4.677171E-3,2.599436E-2
2.135187E1,,
2.136854E1,,
2.138521E1,,
2.140188E1,,
2.141855E1,4.949008E-3,2.621284E-2
2.143521E1,,
2.145188E1,,
2.146855E1,,
2.148522E1,,
2.150189E1,4.771218E-3,2.626065E-2
2.151855E1,,
2.153522E1,,
2.155189E1,,
2.156856E1,,
2.158523E1,4.771218E-3,2.626065E-2
2.160189E1,,
2.161856E1,,
2.163523E1,,
2.165190E1,,
2.166857E1,4.728157E-3,2.635074E-2
2.168524E1,,
2.170190E1,,
2.171857E1,,
2.173524E1,,
2.175191E1,5.230354E-3,2.696706E-2
2.176858E1,,
2.178524E1,,
2.180191E1,,
2.181858E1,,
2.183525E1,5.236695E-3,2.732422E-2
2.185192E1,,
2.186858E1,,
2.188525E1,,
2.190192E1,,
2.191859E1,5.922229E-3,2.820525E-2
2.193526E1,,
2.195193E1,,
2.196859E1,,
2.198526E1,,
2.200193E1,5.930154E-3,2.865170E-2
2.201860E1,,
2.203527E1,,
2.205193E1,,
2.206860E1,,
2.208527E1,6.166063E-3,2.936207E-2
2.210194E1,,
2.211861E1,,
2.213527E1,,
2.215194E1,,
2.216861E1,6.118247E-3,2.918428E-2
2.218528E1,,
2.220195E1,,
2.221862E1,,
2.223528E1,,
2.225195E1,6.384536E-3,2.909023E-2
2.226862E1,,
2.228529E1,,
2.230196E1,,
2.231862E1,,
2.233529E1,6.295245E-3,2.909182E-2
2.235196E1,,
2.236863E1,,
2.238530E1,,
2.240196E1,,
2.241863E1,6.298415E-3,2.927040E-2
2.243530E1,,
2.245197E1,,
2.246864E1,,
2.248531E1,,
2.250197E1,6.399594E-3,2.993850E-2
2.251864E1,,
2.253531E1,,
2.255198E1,,
2.256865E1,,
2.258531E1,6.720831E-3,3.042405E-2
2.260198E1,,
2.261865E1,,
2.263532E1,,
2.265199E1,,
2.266865E1,6.674600E-3,3.033555E-2
2.268532E1,,
2.270199E1,,
2.271866E1,,
2.273533E1,,
2.275200E1,7.144832E-3,3.166700E-2
2.276866E1,,
2.278533E1,,
2.280200E1,,
2.281867E1,,
2.283534E1,7.144832E-3,3.166700E-2
2.285200E1,,
2.286867E1,,
2.288534E1,,
2.290201E1,,
2.291868E1,7.377570E-3,3.219878E-2
2.293535E1,,
2.295201E1,,
2.296868E1,,
2.298535E1,,
2.300202E1,7.514677E-3,3.237499E-2
2.301869E1,,
2.303535E1,,
2.305202E1,,
2.306869E1,,
2.308536E1,7.377570E-3,3.219878E-2
2.310203E1,,
2.311869E1,,
2.313536E1,,
2.315203E1,,
2.316870E1,7.332132E-3,3.215493E-2
2.318537E1,,
2.320204E1,,
2.321870E1,,
2.323537E1,,
2.325204E1,7.375985E-3,3.210949E-2
2.326871E1,,
2.328538E1,,
2.330204E1,,
2.331871E1,,
2.333538E1,7.698015E-3,3.263969E-2
2.335205E1,,
2.336872E1,,
2.338538E1,,
2.340205E1,,
2.341872E1,7.614271E-3,3.295380E-2
2.343539E1,,
2.345206E1,,
2.346873E1,,
2.348539E1,,
2.350206E1,8.075785E-3,3.379414E-2
2.351873E1,,
2.353540E1,,
2.355207E1,,
2.356873E1,,
2.358540E1,8.217647E-3,3.423821E-2
2.360207E1,,
2.361874E1,,
2.363541E1,,
2.365207E1,,
2.366874E1,8.132319E-3,3.446303E-2
2.368541E1,,
2.370208E1,,
2.371875E1,,
2.373542E1,,
2.375208E1,8.141037E-3,3.495413E-2
2.376875E1,,
2.378542E1,,
2.380209E1,,
2.381876E1,,
2.383542E1,8.364265E-3,3.495017E-2
2.385209E1,,
2.386876E1,,
2.388543E1,,
2.390210E1,,
2.391876E1,8.406533E-3,3.481544E-2
2.393543E1,,
2.395210E1,,
2.396877E1,,
2.398544E1,,
2.400211E1,8.224780E-3,3.464003E-2
2.401877E1,,
2.403544E1,,
2.405211E1,,
2.406878E1,,
2.408545E1,8.268633E-3,3.459459E-2
2.410211E1,,
2.411878E1,,
2.413545E1,,
2.415212E1,,
2.416879E1,8.325167E-3,3.526348E-2
2.418545E1,,
2.420212E1,,
2.421879E1,,
2.423546E1,,
2.425213E1,8.509297E-3,3.557283E-2
2.426880E1,,
2.428546E1,,
2.430213E1,,
2.431880E1,,
2.433547E1,8.888652E-3,3.681656E-2
2.435214E1,,
2.436880E1,,
2.438547E1,,
2.440214E1,,
2.441881E1,9.119013E-3,3.721441E-2
2.443548E1,,
2.445214E1,,
2.446881E1,,
2.448548E1,,
2.450215E1,9.120598E-3,3.730370E-2
2.451882E1,,
2.453549E1,,
2.455215E1,,
2.456882E1,,
2.458549E1,9.033685E-3,3.743923E-2
2.460216E1,,
2.461883E1,,
2.463549E1,,
2.465216E1,,
2.466883E1,9.167621E-3,3.743685E-2
2.468550E1,,
2.470217E1,,
2.471883E1,,
2.473550E1,,
2.475217E1,9.116636E-3,3.708048E-2
2.476884E1,,
2.478551E1,,
2.480218E1,,
2.481884E1,,
2.483551E1,9.075953E-3,3.730450E-2
2.485218E1,,
2.486885E1,,
2.488552E1,,
2.490218E1,,
2.491885E1,9.178717E-3,3.806189E-2
2.493552E1,,
2.495219E1,,
2.496886E1,,
2.498552E1,,
2.500219E1,9.138034E-3,3.828591E-2
2.501886E1,,
2.503553E1,,
2.505220E1,,
2.506887E1,,
2.508553E1,9.095766E-3,3.842064E-2
2.510220E1,,
2.511887E1,,
2.513554E1,,
2.515221E1,,
2.516887E1,9.288614E-3,3.922109E-2
2.518554E1,,
2.520221E1,,
2.521888E1,,
2.523555E1,,
2.525221E1,9.337222E-3,3.944352E-2
2.526888E1,,
2.528555E1,,
2.530222E1,,
2.531889E1,,
2.533556E1,9.521352E-3,3.975287E-2
2.535222E1,,
2.536889E1,,
2.538556E1,,
2.540223E1,,
2.541890E1,9.431268E-3,3.970981E-2
2.543556E1,,
2.545223E1,,
2.546890E1,,
2.548557E1,,
2.550224E1,9.609058E-3,3.966200E-2
2.551890E1,,
2.553557E1,,
2.555224E1,,
2.556891E1,,
2.558558E1,9.472744E-3,3.953044E-2
2.560225E1,,
2.561891E1,,
2.563558E1,,
2.565225E1,,
2.566892E1,9.382660E-3,3.948738E-2
2.568559E1,,
2.570225E1,,
2.571892E1,,
2.573559E1,,
2.575226E1,9.656874E-3,3.983979E-2
2.576893E1,,
2.578560E1,,
2.580226E1,,
2.581893E1,,
2.583560E1,9.617776E-3,4.015310E-2
2.585227E1,,
2.586894E1,,
2.588560E1,,
2.590227E1,,
2.591894E1,9.984451E-3,4.068250E-2
2.593561E1,,
2.595228E1,,
2.596894E1,,
2.598561E1,,
2.600228E1,9.809831E-3,4.090890E-2
2.601895E1,,
2.603562E1,,
2.605229E1,,
2.606895E1,,
2.608562E1,9.856062E-3,4.099740E-2
2.610229E1,,
2.611896E1,,
2.613563E1,,
2.615229E1,,
2.616896E1,9.639174E-3,4.135853E-2
2.618563E1,,
2.620230E1,,
2.621897E1,,
2.623563E1,,
2.625230E1,9.683027E-3,4.131309E-2
2.626897E1,,
2.628564E1,,
2.630231E1,,
2.631898E1,,
2.633564E1,9.768356E-3,4.108828E-2
2.635231E1,,
2.636898E1,,
2.638565E1,,
2.640232E1,,
2.641898E1,9.549090E-3,4.131547E-2
2.643565E1,,
2.645232E1,,
2.646899E1,,
2.648566E1,,
2.650232E1,9.593736E-3,4.131468E-2
2.651899E1,,
2.653566E1,,
2.655233E1,,
2.656900E1,,
2.658567E1,9.559393E-3,4.189586E-2
2.660233E1,,
2.661900E1,,
2.663567E1,,
2.665234E1,,
2.666901E1,9.872705E-3,4.193496E-2
2.668567E1,,
2.670234E1,,
2.671901E1,,
2.673568E1,,
2.675235E1,1.006397E-2,4.264612E-2
2.676901E1,,
2.678568E1,,
2.680235E1,,
2.681902E1,,
2.683569E1,1.006476E-2,4.269076E-2
2.685236E1,,
2.686902E1,,
2.688569E1,,
2.690236E1,,
2.691903E1,9.931616E-3,4.273779E-2
2.693570E1,,
2.695236E1,,
2.696903E1,,
2.698570E1,,
2.700237E1,9.933201E-3,4.282708E-2
2.701904E1,,
2.703570E1,,
2.705237E1,,
2.706904E1,,
2.708571E1,9.885385E-3,4.264929E-2
2.710238E1,,
2.711905E1,,
2.713571E1,,
2.715238E1,,
2.716905E1,9.928446E-3,4.255921E-2
2.718572E1,,
2.720239E1,,
2.721905E1,,
2.723572E1,,
2.725239E1,9.704425E-3,4.251852E-2
2.726906E1,,
2.728573E1,,
2.730239E1,,
2.731906E1,,
2.733573E1,9.845495E-3,4.291796E-2
2.735240E1,,
2.736907E1,,
2.738574E1,,
2.740240E1,,
2.741907E1,9.807190E-3,4.327591E-2
2.743574E1,,
2.745241E1,,
2.746908E1,,
2.748574E1,,
2.750241E1,9.629400E-3,4.332373E-2
2.751908E1,,
2.753575E1,,
2.755242E1,,
2.756908E1,,
2.758575E1,9.729786E-3,4.394718E-2
2.760242E1,,
2.761909E1,,
2.763576E1,,
2.765243E1,,
2.766909E1,9.864516E-3,4.398945E-2
2.768576E1,,
2.770243E1,,
2.771910E1,,
2.773577E1,,
2.775243E1,9.728994E-3,4.390254E-2
2.776910E1,,
2.778577E1,,
2.780244E1,,
2.781911E1,,
2.783577E1,9.862931E-3,4.390016E-2
2.785244E1,,
2.786911E1,,
2.788578E1,,
2.790245E1,,
2.791912E1,9.638117E-3,4.381483E-2
2.793578E1,,
2.795245E1,,
2.796912E1,,
2.798579E1,,
2.800246E1,9.594264E-3,4.386027E-2
2.801912E1,,
2.803579E1,,
2.805246E1,,
2.806913E1,,
2.808580E1,9.728201E-3,4.385789E-2
2.810246E1,,
2.811913E1,,
2.813580E1,,
2.815247E1,,
2.816914E1,9.866893E-3,4.412339E-2
2.818581E1,,
2.820247E1,,
2.821914E1,,
2.823581E1,,
2.825248E1,9.783942E-3,4.448214E-2
2.826915E1,,
2.828581E1,,
2.830248E1,,
2.831915E1,,
2.833582E1,9.965695E-3,4.465755E-2
2.835249E1,,
2.836915E1,,
2.838582E1,,
2.840249E1,,
2.841916E1,9.922634E-3,4.474763E-2
2.843583E1,,
2.845250E1,,
2.846916E1,,
2.848583E1,,
2.850250E1,9.927389E-3,4.501551E-2
2.851917E1,,
2.853584E1,,
2.855250E1,,
2.856917E1,,
2.858584E1,9.795038E-3,4.510718E-2
2.860251E1,,
2.861918E1,,
2.863585E1,,
2.865251E1,,
2.866918E1,9.971242E-3,4.497007E-2
2.868585E1,,
2.870252E1,,
2.871919E1,,
2.873585E1,,
2.875252E1,1.019130E-2,4.478752E-2
2.876919E1,,
2.878586E1,,
2.880253E1,,
2.881919E1,,
2.883586E1,1.001351E-2,4.483534E-2
2.885253E1,,
2.886920E1,,
2.888587E1,,
2.890254E1,,
2.891920E1,9.883536E-3,4.506094E-2
2.893587E1,,
2.895254E1,,
2.896921E1,,
2.898588E1,,
2.900254E1,9.935315E-3,4.546196E-2
2.901921E1,,
2.903588E1,,
2.905255E1,,
2.906922E1,,
2.908588E1,1.007242E-2,4.563817E-2
2.910255E1,,
2.911922E1,,
2.913589E1,,
2.915256E1,,
2.916923E1,9.631513E-3,4.595861E-2
2.918589E1,,
2.920256E1,,
2.921923E1,,
2.923590E1,,
2.925257E1,9.948788E-3,4.622094E-2
2.926923E1,,
2.928590E1,,
2.930257E1,,
2.931924E1,,
2.933591E1,1.008114E-2,4.612927E-2
2.935257E1,,
2.936924E1,,
2.938591E1,,
2.940258E1,,
2.941925E1,9.943240E-3,4.590842E-2
2.943592E1,,
2.945258E1,,
2.946925E1,,
2.948592E1,,
2.950259E1,9.899387E-3,4.595386E-2
2.951926E1,,
2.953592E1,,
2.955259E1,,
2.956926E1,,
2.958593E1,9.893839E-3,4.564134E-2
2.960260E1,,
2.961926E1,,
2.963593E1,,
2.965260E1,,
2.966927E1,1.025021E-2,4.559035E-2
2.968594E1,,
2.970261E1,,
2.971927E1,,
2.973594E1,,
2.975261E1,1.016885E-2,4.603839E-2
2.976928E1,,
2.978595E1,,
2.980261E1,,
2.981928E1,,
2.983595E1,1.012658E-2,4.617312E-2
2.985262E1,,
2.986929E1,,
2.988595E1,,
2.990262E1,,
2.991929E1,1.003649E-2,4.613006E-2
2.993596E1,,
2.995263E1,,
2.996930E1,,
2.998596E1,,
3.000263E1,1.004283E-2,4.648723E-2
3.001930E1,,
3.003597E1,,
3.005264E1,,
3.006930E1,,
3.008597E1,1.000215E-2,4.671125E-2
3.010264E1,,
3.011931E1,,
3.013598E1,,
3.015264E1,,
3.016931E1,9.953543E-3,4.648881E-2
3.018598E1,,
3.020265E1,,
3.021932E1,,
3.023599E1,,
3.025265E1,1.013292E-2,4.653029E-2
3.026932E1,,
3.028599E1,,
3.030266E1,,
3.031933E1,,
3.033599E1,1.013371E-2,4.657493E-2
3.035266E1,,
3.036933E1,,
3.038600E1,,
3.040267E1,,
3.041933E1,9.996603E-3,4.639873E-2
3.043600E1,,
3.045267E1,,
3.046934E1,,
3.048601E1,,
3.050268E1,1.004283E-2,4.648723E-2
3.051934E1,,
3.053601E1,,
3.055268E1,,
3.056935E1,,
3.058602E1,9.962260E-3,4.697991E-2
3.060268E1,,
3.061935E1,,
3.063602E1,,
3.065269E1,,
3.066936E1,1.018470E-2,4.693130E-2
3.068602E1,,
3.070269E1,,
3.071936E1,,
3.073603E1,,
3.075270E1,1.018311E-2,4.684201E-2
3.076937E1,,
3.078603E1,,
3.080270E1,,
3.081937E1,,
3.083604E1,1.028033E-2,4.728688E-2
3.085271E1,,
3.086937E1,,
3.088604E1,,
3.090271E1,,
3.091938E1,1.028112E-2,4.733153E-2
3.093605E1,,
3.095271E1,,
3.096938E1,,
3.098605E1,,
3.100272E1,9.924748E-3,4.738252E-2
3.101939E1,,
3.103606E1,,
3.105272E1,,
3.106939E1,,
3.108606E1,1.019421E-2,4.746705E-2
3.110273E1,,
3.111940E1,,
3.113606E1,,
3.115273E1,,
3.116940E1,1.000770E-2,4.702377E-2
3.118607E1,,
3.120274E1,,
3.121940E1,,
3.123607E1,,
3.125274E1,1.032180E-2,4.710751E-2
3.126941E1,,
3.128608E1,,
3.130275E1,,
3.131941E1,,
3.133608E1,1.010016E-2,4.720076E-2
3.135275E1,,
3.136942E1,,
3.138609E1,,
3.140275E1,,
3.141942E1,1.002038E-2,4.773810E-2
3.143609E1,,
3.145276E1,,
3.146943E1,,
3.148610E1,,
3.150276E1,1.019896E-2,4.773493E-2
3.151943E1,,
3.153610E1,,
3.155277E1,,
3.156944E1,,
3.158610E1,1.011839E-2,4.822761E-2
3.160277E1,,
3.161944E1,,
3.163611E1,,
3.165278E1,,
3.166944E1,1.007136E-2,4.809447E-2
3.168611E1,,
3.170278E1,,
3.171945E1,,
3.173612E1,,
3.175279E1,1.007136E-2,4.809447E-2
3.176945E1,,
3.178612E1,,
3.180279E1,,
3.181946E1,,
3.183613E1,1.024836E-2,4.800201E-2
3.185279E1,,
3.186946E1,,
3.188613E1,,
3.190280E1,,
3.191947E1,1.007374E-2,4.822840E-2
3.193613E1,,
3.195280E1,,
3.196947E1,,
3.198614E1,,
3.200281E1,9.935050E-3,4.796291E-2
3.201948E1,,
3.203614E1,,
3.205281E1,,
3.206948E1,,
3.208615E1,1.011046E-2,4.778116E-2
3.210282E1,,
3.211948E1,,
3.213615E1,,
3.215282E1,,
3.216949E1,1.001959E-2,4.769345E-2
3.218616E1,,
3.220282E1,,
3.221949E1,,
3.223616E1,,
3.225283E1,1.002355E-2,4.791668E-2
3.226950E1,,
3.228617E1,,
3.230283E1,,
3.231950E1,,
3.233617E1,1.011997E-2,4.831690E-2
3.235284E1,,
3.236951E1,,
3.238617E1,,
3.240284E1,,
3.241951E1,1.021640E-2,4.871713E-2
3.243618E1,,
3.245285E1,,
3.246951E1,,
3.248618E1,,
3.250285E1,1.012790E-2,4.876336E-2
3.251952E1,,
3.253619E1,,
3.255286E1,,
3.256952E1,,
3.258619E1,9.903878E-3,4.872268E-2
3.260286E1,,
3.261953E1,,
3.263620E1,,
3.265286E1,,
3.266953E1,1.017096E-2,4.867328E-2
3.268620E1,,
3.270287E1,,
3.271954E1,,
3.273620E1,,
3.275287E1,1.016937E-2,4.858398E-2
3.276954E1,,
3.278621E1,,
3.280288E1,,
3.281955E1,,
3.283621E1,1.007533E-2,4.831770E-2
3.285288E1,,
3.286955E1,,
3.288622E1,,
3.290289E1,,
3.291955E1,9.900708E-3,4.854409E-2
3.293622E1,,
3.295289E1,,
3.296956E1,,
3.298623E1,,
3.300289E1,9.817757E-3,4.890284E-2
3.301956E1,,
3.303623E1,,
3.305290E1,,
3.306957E1,,
3.308624E1,1.004019E-2,4.885424E-2
3.310290E1,,
3.311957E1,,
3.313624E1,,
3.315291E1,,
3.316958E1,1.004019E-2,4.885424E-2
3.318624E1,,
3.320291E1,,
3.321958E1,,
3.323625E1,,
3.325292E1,1.008801E-2,4.903203E-2
3.326958E1,,
3.328625E1,,
3.330292E1,,
3.331959E1,,
3.333626E1,9.864780E-3,4.903599E-2
3.335293E1,,
3.336959E1,,
3.338626E1,,
3.340293E1,,
3.341960E1,1.012948E-2,4.885265E-2
3.343627E1,,
3.345293E1,,
3.346960E1,,
3.348627E1,,
3.350294E1,1.000109E-2,4.916755E-2
3.351961E1,,
3.353627E1,,
3.355294E1,,
3.356961E1,,
3.358628E1,1.008880E-2,4.907667E-2
3.360295E1,,
3.361962E1,,
3.363628E1,,
3.365295E1,,
3.366962E1,1.016779E-2,4.849469E-2
3.368629E1,,
3.370296E1,,
3.371962E1,,
3.373629E1,,
3.375296E1,9.993961E-3,4.876574E-2
3.376963E1,,
3.378630E1,,
3.380296E1,,
3.381963E1,,
3.383630E1,1.004178E-2,4.894353E-2
3.385297E1,,
3.386964E1,,
3.388631E1,,
3.390297E1,,
3.391964E1,9.956449E-3,4.916834E-2
3.393631E1,,
3.395298E1,,
3.396965E1,,
3.398631E1,,
3.400298E1,1.004970E-2,4.938998E-2
3.401965E1,,
3.403632E1,,
3.405299E1,,
3.406965E1,,
3.408632E1,1.014216E-2,4.956698E-2
3.410299E1,,
3.411966E1,,
3.413633E1,,
3.415300E1,,
3.416966E1,1.027214E-2,4.934138E-2
3.418633E1,,
3.420300E1,,
3.421967E1,,
3.423634E1,,
3.425300E1,1.022511E-2,4.920823E-2
3.426967E1,,
3.428634E1,,
3.430301E1,,
3.431968E1,,
3.433635E1,1.000109E-2,4.916755E-2
3.435301E1,,
3.436968E1,,
3.438635E1,,
3.440302E1,,
3.441969E1,1.013186E-2,4.898659E-2
3.443635E1,,
3.445302E1,,
3.446969E1,,
3.448636E1,,
3.450303E1,9.956449E-3,4.916834E-2
3.451969E1,,
3.453636E1,,
3.455303E1,,
3.456970E1,,
3.458637E1,9.865572E-3,4.908063E-2
3.460304E1,,
3.461970E1,,
3.463637E1,,
3.465304E1,,
3.466971E1,1.009197E-2,4.925525E-2
3.468638E1,,
3.470304E1,,
3.471971E1,,
3.473638E1,,
3.475305E1,9.917351E-3,4.948165E-2
3.476972E1,,
3.478638E1,,
3.480305E1,,
3.481972E1,,
3.483639E1,1.014375E-2,4.965627E-2
3.485306E1,,
3.486973E1,,
3.488639E1,,
3.490306E1,,
3.491973E1,1.005446E-2,4.965786E-2
3.493640E1,,
3.495307E1,,
3.496973E1,,
3.498640E1,,
3.500307E1,1.028006E-2,4.978783E-2
3.501974E1,,
3.503641E1,,
3.505307E1,,
3.506974E1,,
3.508641E1,1.001060E-2,4.970330E-2
3.510308E1,,
3.511975E1,,
3.513642E1,,
3.515308E1,,
3.516975E1,1.010069E-2,4.974636E-2
3.518642E1,,
3.520309E1,,
3.521976E1,,
3.523642E1,,
3.525309E1,9.960411E-3,4.939157E-2
3.526976E1,,
3.528643E1,,
3.530310E1,,
3.531976E1,,
3.533643E1,9.875083E-3,4.961638E-2
3.535310E1,,
3.536977E1,,
3.538644E1,,
3.540311E1,,
3.541977E1,9.879045E-3,4.983961E-2
3.543644E1,,
3.545311E1,,
3.546978E1,,
3.548645E1,,
3.550311E1,9.966751E-3,4.974873E-2
3.551978E1,,
3.553645E1,,
3.555312E1,,
3.556979E1,,
3.558645E1,9.967544E-3,4.979338E-2
3.560312E1,,
3.561979E1,,
3.563646E1,,
3.565313E1,,
3.566980E1,9.883008E-3,5.006284E-2
3.568646E1,,
3.570313E1,,
3.571980E1,,
3.573647E1,,
3.575314E1,9.883008E-3,5.006284E-2
3.576980E1,,
3.578647E1,,
3.580314E1,,
3.581981E1,,
3.583648E1,1.009831E-2,4.961242E-2
3.585314E1,,
3.586981E1,,
3.588648E1,,
3.590315E1,,
3.591982E1,1.006001E-2,4.997038E-2
3.593649E1,,
3.595315E1,,
3.596982E1,,
3.598649E1,,
3.600316E1,1.001060E-2,4.970330E-2
3.601983E1,,
3.603649E1,,
3.605316E1,,
3.606983E1,,
3.608650E1,9.962789E-3,4.952551E-2
3.610317E1,,
3.611983E1,,
3.613650E1,,
3.615317E1,,
3.616984E1,9.921313E-3,4.970488E-2
3.618651E1,,
3.620318E1,,
3.621984E1,,
3.623651E1,,
3.625318E1,9.921313E-3,4.970488E-2
3.626985E1,,
3.628652E1,,
3.630318E1,,
3.631985E1,,
3.633652E1,9.919728E-3,4.961559E-2
3.635319E1,,
3.636986E1,,
3.638652E1,,
3.640319E1,,
3.641986E1,9.875083E-3,4.961638E-2
3.643653E1,,
3.645320E1,,
3.646987E1,,
3.648653E1,,
3.650320E1,9.873498E-3,4.952709E-2
3.651987E1,,
3.653654E1,,
3.655321E1,,
3.656987E1,,
3.658654E1,9.874290E-3,4.957174E-2
3.660321E1,,
3.661988E1,,
3.663655E1,,
3.665321E1,,
3.666988E1,9.918143E-3,4.952630E-2
3.668655E1,,
3.670322E1,,
3.671989E1,,
3.673656E1,,
3.675322E1,9.918143E-3,4.952630E-2
